Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A shear gradient-dependent platelet aggregation mechanism drives thrombus formation,"Nesbitt, Warwick S.; Westein, Erik; Tovar-Lopez, Francisco Javier; Tolouei, Elham; Mitchell, Arnan; Fu, Jia; Carberry, Josie; Fouras, Andreas; Jackson, Shaun P.",,,,NATURE MEDICINE,JUN 2009,2009,15.0,6,,,,665,U146,,10.1038/nm.1955,,,676,39.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,37,46,58,44,47,41,49,48,48,57,56,34,30,33,12
"A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequencing Quality Control Consortium","Su, Zhenqiang; Labaj, Pawel P.; Li, Sheng; Thierry-Mieg, Jean; Thierry-Mieg, Danielle; Shi, Wei; Wang, Charles; Schroth, Gary P.; Setterquist, Robert A.; Thompson, John F.; Jones, Wendell D.; Xiao, Wenzhong; Xu, Weihong; Jensen, Roderick V.; Kelly, Reagan; Xu, Joshua; Conesa, Ana; Furlanello, Cesare; Gao, Hanlin; Hong, Huixiao; Jafari, Nadereh; Letovsky, Stan; Liao, Yang; Lu, Fei; Oakeley, Edward J.; Peng, Zhiyu; Praul, Craig A.; Santoyo-Lopez, Javier; Scherer, Andreas; Shi, Tieliu; Smyth, Gordon K.; Staedtler, Frank; Sykacek, Peter; Tan, Xin-Xing; Thompson, E. Aubrey; Vandesompele, Jo; Wang, May D.; Wang, Jian; Wolfinger, Russell D.; Zavadil, Jiri; Auerbach, Scott S.; Bao, Wenjun; Binder, Hans; Blomquist, Thomas; Brilliant, Murray H.; Bushel, Pierre R.; Cain, Weimin; Catalano, Jennifer G.; Chang, Ching-Wei; Chen, Tao; Chen, Geng; Chen, Rong; Chierici, Marco; Chu, Tzu-Ming; Clevert, Djork-Arne; Deng, Youping; Derti, Adnan; Devanarayan, Viswanath; Dong, Zirui; Dopazo, Joaquin; Du, Tingting; Fang, Hong; Fang, Yongxiang; Fasold, Mario; Fernandez, Anita; Fischer, Matthias; Furio-Tari, Pedro; Fuscoe, James C.; Caiment, Florian; Gaj, Stan; Gandara, Jorge; Gao, Huan; Ge, Weigong; Gondo, Yoichi; Gong, Binsheng; Gong, Meihua; Gong, Zhuolin; Green, Bridgett; Guo, Chao; Guo, Lei; Guo, Li-Wu; Hadfield, James; Hellemans, Jan; Hochreiter, Sepp; Jia, Meiwen; Jian, Min; Johnson, Charles D.; Kay, Suzanne; Kleinjans, Jos; Lababidi, Samir; Levy, Shawn; Li, Quan-Zhen; Li, Li; Li, Li; Li, Peng; Li, Yan; Li, Haiqing; Li, Jianying; Li, Shiyong; Lin, Simon M.; Lopez, Francisco J.; Lu, Xin; Luo, Heng; Ma, Xiwen; Meehan, Joseph; Megherbi, Dalila B.; Mei, Nan; Mu, Bing; Ning, Baitang; Pandey, Akhilesh; Perez-Florido, Javier; Perkins, Roger G.; Peters, Ryan; Phan, John H.; Pirooznia, Mehdi; Qian, Feng; Qing, Tao; Rainbow, Lucille; Rocca-Serra, Philippe; Sambourg, Laure; Sansone, Susanna-Assunta; Schwartz, Scott; Shah, Ruchir; Shen, Jie; Smith, Todd M.; Stegle, Oliver; Stralis-Pavese, Nancy; Stupka, Elia; Suzuki, Yutaka; Szkotnicki, Lee T.; Tinning, Matthew; Tu, Bimeng; van Deft, Joost; Vela-Boza, Alicia; Venturini, Elisa; Walker, Stephen J.; Wan, Liqing; Wang, Wei; Wang, Jinhui; Wang, Jun; Wieben, Eric D.; Willey, James C.; Wu, Po-Yen; Xuan, Jiekun; Yang, Yong; Ye, Zhan; Yin, Ye; Yu, Ying; Yuan, Yate-Ching; Zhang, John; Zhang, Ke K.; Zhang, Wenqian; Zhang, Wenwei; Zhang, Yanyan; Zhao, Chen; Zheng, Yuanting; Zhou, Yiming; Zumbo, Paul; Tong, Weida; Kreil, David P.; Mason, Christopher E.; Shi, Leming",,,,NATURE BIOTECHNOLOGY,SEP 2014,2014,32.0,9,,,,903,914,,10.1038/nbt.2957,,,671,55.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,56,82,92,73,79,62,59,58,47,40,13
A microfluidics device to monitor platelet aggregation dynamics in response to strain rate micro-gradients in flowing blood,"Tovar-Lopez, Francisco Javier; Rosengarten, Gary; Westein, Erik; Khoshmanesh, Khashayar; Jackson, Shaun P.; Mitchell, Arnan; Nesbitt, Warwick S.",,,,LAB ON A CHIP,2010,2010,10.0,3,,,,291,302,,10.1039/b916757a,,,111,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,11,6,9,10,6,5,10,10,11,4,6,4,2
Differential microwave sensor for characterization of glycerol-water solutions,"Ebrahimi, Amir; Tovar-Lopez, Francisco J.; Scott, James; Ghorbani, Kamran",,,,SENSORS AND ACTUATORS B-CHEMICAL,OCT 15 2020,2020,321.0,,,,,,,128561,10.1016/j.snb.2020.128561,,,96,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,19,22,20,8
A Microfluidic System for Studying the Effects of Disturbed Flow on Endothelial Cells,"Tovar-Lopez, Francisco; Thurgood, Peter; Gilliam, Christopher; Ngan Nguyen; Pirogova, Elena; Khoshmanesh, Khashayar; Baratchi, Sara",,,,FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY,APR 17 2019,2019,7.0,,,,,,,81,10.3389/fbioe.2019.00081,,,74,10.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,8,16,18,2
Shear stress mediates exocytosis of functional TRPV4 channels in endothelial cells,"Baratchi, Sara; Almazi, Juhura G.; Darby, William; Tovar-Lopez, Francisco J.; Mitchell, Arnan; McIntyre, Peter",,,,CELLULAR AND MOLECULAR LIFE SCIENCES,FEB 2016,2016,73.0,3,,,,649,666,,10.1007/s00018-015-2018-8,,,65,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,12,7,7,3,5,10,1
Dielectrophoretic manipulation and separation of microparticles using curved microelectrodes,"Khoshmanesh, Khashayar; Zhang, Chen; Tovar-Lopez, Francisco J.; Nahavandi, Saeid; Baratchi, Sara; Kalantar-zadeh, Kourosh; Mitchell, Arnan",,,,ELECTROPHORESIS,NOV 2009,2009,30.0,21,,,,3707,3717,,10.1002/elps.200900079,,,64,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,7,5,7,3,1,1,2,7,2,2,1,1,2,0
Recent Progress in Micro- and Nanotechnology-Enabled Sensors for Biomedical and Environmental Challenges,"Tovar-Lopez, Francisco J.",,,,SENSORS,JUN 2023,2023,23.0,12,,,,,,5406,10.3390/s23125406,,,55,18.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,13
Dielectrophoretic-activated cell sorter based on curved microelectrodes,"Khoshmanesh, Khashayar; Zhang, Chen; Tovar-Lopez, Francisco J.; Nahavandi, Saeid; Baratchi, Sara; Mitchell, Arnan; Kalantar-Zadeh, Kourosh",,,,MICROFLUIDICS AND NANOFLUIDICS,AUG 2010,2010,9.0,2-3,,,,411,426,,10.1007/s10404-009-0558-7,,,54,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,6,11,3,3,2,1,3,3,0,0,0,0,1
Dielectrophoretic separation of carbon nanotubes and polystyrene microparticles,"Zhang, C.; Khoshmanesh, K.; Tovar-Lopez, F. J.; Mitchell, A.; Wlodarski, W.; Klantar-zadeh, K.",,,,MICROFLUIDICS AND NANOFLUIDICS,NOV 2009,2009,7.0,5,,,,633,645,,10.1007/s10404-009-0419-4,,,54,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,8,5,7,1,2,1,4,2,2,0,1,2,1
