Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Magnesium deficiency induces an hyperalgesia reversed by the NMDA receptor antagonist MK801,"Dubray, C; Alloui, A; Bardin, L; Rock, E; Mazur, A; Rayssiguier, Y; Eschalier, A; Lavarenne, J",,,,NEUROREPORT,APR 14 1997,1997,8.0,6,,,,1383.0,1386.0,,10.1097/00001756-199704140-00013,,,32,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,2,5,0,1,2,0,1,1,1,0,2,0,2,1,1,1,3,0,0,1,0
Cobalt ferrite nanowhiskers as T2 MRI contrast agent,"Ravichandran, M.; Oza, Goldie; Velumani, S.; Tapia Ramirez, Jose; Garcia-Sierra, Francisco; Barragan Andrade, Norma; Garza-Navarro, Marco A.; Garcia-Gutierrez, Domingo I.; Lara-Estrada, Rafael; Sacristan-Rock, Emilio; Yi, Junsin",,,,RSC ADVANCES,2015,2015,5.0,22,,,,17223.0,17227.0,,10.1039/c4ra11934g,,,23,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5,5,1,0,2,0,0
"DEGREE OF ASSOCIATION AND USE OF A HELPER BY COASTAL RIVER OTTERS, LUTRA-CANADENSIS, IN PRINCE-WILLIAM-SOUND, ALASKA","ROCK, KR; ROCK, ES; BOWYER, RT; FARO, JB",,,,CANADIAN FIELD-NATURALIST,JUL-SEP 1994,1994,108.0,3,,,,367.0,369.0,,,,,21,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,2,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0
Thermal Evaluation of Multi-Antenna Systems Proposed to Treat Bone Tumors: Finite Element Analysis,"Jessica Trujillo-Romero, Citlalli; Dionisio Merida, Juan; Javier Ramirez-Guzman, Texar; Martinez-Valdez, Raquel; Leija-Salas, Lorenzo; Vera-Hernandez, Arturo; Rico-Martinez, Genaro; Agustin Flores-Cuautle, Jose Jesus; Gutierrez-Martinez, Josefina; Sacristan-Rock, Emilio",,,,SENSORS,OCT 2022,2022,22.0,19,,,,,,7604.0,10.3390/s22197604,,,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
Critical Assessment and Outlook for the 50 Biomedical Engineering Undergraduate Programs in Mexico,"Azpiroz-Leehan, Joaqun; Martinez Licona, Fabiola; Urbina Medal, E. Gerardo; Cadena Mendez, Miguel; Sacristan Rock, Emilio",,,,2015 37TH ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),2015,2015,,,,,,3973.0,3976.0,,,37th Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society (EMBC),"AUG 25-29, 2015",4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
Analysis of the impact of Medical Technology Assessment Subjects on BME Curricula,"Martinez Licona, Fabiola; Azpiroz Leehan, Joaquin; Cadena Mendez, Miguel; Sacristan Rock, Emilio",,,,2012 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),2012,2012,,,,,,5066.0,5069.0,,,34th Annual International Conference of the IEEE Engineering-in-Medicine-and-Biology-Society (EMBS),"AUG 28-SEP 01, 2012",4,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Computed tomography is a feasible method for quantifying bone density in Macaca mulatta,"Solis-Chavez, Salvador A.; Castillo-Rivera, Manuel A.; Arteaga-Silva, Marcela; Ibanez-Contreras, Alejandra; Hernandez-Godinez, Braulio; Moron-Mendoza, Andres; Mendoza-Cuevas, Gamaliel; Morales-Guadarrama, Axayacatl; Sacristan-Rock, Emilio",,,,VETERINARY RADIOLOGY & ULTRASOUND,SEP-OCT 2018,2018,59.0,5,,,,545.0,550.0,,10.1111/vru.12624,,,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Low Frequency Repetitive Transcranial Magnetic Stimulation Effects over Dorsolateral Prefrontal Cortex in Moderate Nicotine Dependent Subjects,"Flores-Leal, M.; Sacristan-Rock, E.; Jimenez-Angeles, L.; Azpiroz-Leehan, J.",,,"Braidot, A; Hadad, A",VI LATIN AMERICAN CONGRESS ON BIOMEDICAL ENGINEERING (CLAIB 2014),2014,2014,49.0,,,,,317.0,320.0,,10.1007/978-3-319-13117-7_82,6th Latin American Biomedical Engineering Conference (CLAIB),"OCT 29-31, 2014",2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Updating the Biomedical Engineering Curriculum in Latin America: Moving from management and maintenance to Design and Development of Medical Devices,"Azpiroz-Leehan, Joaquin; Sacristan-Rock, Emilio; Urbina-Medal, Gerardo; Martinez-Licona, Fabiola M.",,,,42ND ANNUAL INTERNATIONAL CONFERENCES OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY: ENABLING INNOVATIVE TECHNOLOGIES FOR GLOBAL HEALTHCARE EMBC'20,2020,2020,,,,,,6028.0,6031.0,,,42nd Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society (EMBC),"JUL 20-24, 2020",1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Improved Outcomes in Hemodialysis/Hemodiafiltration Treatments Applying Exercise and Physiological Monitoring Techniques: Preliminary Results,"Lopez del Angel, Francisco; Azpiroz Leehan, Joaquin; Martinez, Fabiola; Sacristan Rock, Emilio; Moron, Andres M.; Rosas, Gerardo A.; Fonseca, Angel A.; Quevedo, Karla G.; De la Rosa, Ana M.; Cadena, Miguel M.; Mendez, Danilo",,,,2019 41ST ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),2019,2019,,,,,,5527.0,5530.0,,10.1109/embc.2019.8856363,41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"JUL 23-27, 2019",1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
