Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Plant diversity patterns in neotropical dry forests and their conservation implications,"Banda-R, Karina; Delgado-Salinas, Alfonso; Dexter, Kyle G.; Linares-Palomino, Reynaldo; Oliveira-Filho, Ary; Prado, Darien; Pullan, Martin; Quintana, Catalina; Riina, Ricarda; Rodriguez M, Gina M.; Weintritt, Julia; Acevedo-Rodriguez, Pedro; Adarve, Juan; Alvarez, Esteban; Aranguren B, Anairamiz; Camilo Arteaga, Julian; Aymard, Gerardo; Castano, Alejandro; Ceballos-Mago, Natalia; Cogollo, Alvaro; Cuadros, Hermes; Delgado, Freddy; Devia, Wilson; Duenas, Hilda; Fajardo, Laurie; Fernandez, Angel; Angel Fernandez, Miller; Franklin, Janet; Freid, Ethan H.; Galetti, Luciano A.; Gonto, Reina; Gonzalez-M, Roy; Graveson, Roger; Helmer, Eileen H.; Idarraga, Alvaro; Lopez, Rene; Marcano-Vega, Humfredo; Martinez, Olga G.; Maturo, Hernan M.; McDonald, Morag; McLaren, Kurt; Melo, Omar; Mijares, Francisco; Mogni, Virginia; Molina, Diego; del Pilar Moreno, Natalia; Nassar, Jafet M.; Neves, Danilo M.; Oakley, Luis J.; Oatham, Michael; Rosa Olvera-Luna, Alma; Pezzini, Flavia F.; Reyes Dominguez, Orlando Joel; Elvira Rios, Maria; Rivera, Orlando; Rodriguez, Nelly; Rojas, Alicia; Sarkinen, Tiina; Sanchez, Roberto; Smith, Melvin; Vargas, Carlos; Villanueva, Boris; Pennington, R. Toby",,,,SCIENCE,SEP 23 2016,2016,353.0,6306.0,,,,1383.0,1387.0,,10.1126/science.aaf5080,,,529,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,53,67,76,93,74,64,56,12
Dose-volume analysis of predictors for chronic rectal toxicity after treatment of prostate cancer with adaptive image-guided radiotherapy,"Vargas, C; Martinez, A; Kestin, LL; Yan, D; Grills, I; Brabbins, DS; Lockman, DM; Liang, J; Gustafson, GS; Chen, PY; Vicini, FA; Wong, JW",,,,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,AUG 1 2005,2005,62.0,5.0,,,,1297.0,1308.0,,10.1016/j.ijrobp.2004.12.052,45th Annual Meeting of the American-Society-for-Therapeutic-Radiology-and-Oncology (ASTRO),"OCT 19-23, 2003",189,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,17,17,11,13,9,15,5,9,9,8,4,6,8,8,7,5,1
Updated Frequency of EGFR and KRAS Mutations in NonSmall-Cell Lung Cancer in Latin America The Latin-American Consortium for the Investigation of Lung Cancer (CLICaP),"Arrieta, Oscar; Cardona, Andres F.; Martin, Claudio; Mas-Lopez, Luis; Corrales-Rodriguez, Luis; Bramuglia, Guillermo; Castillo-Fernandez, Omar; Meyerson, Matthew; Amieva-Rivera, Eduardo; Delia Campos-Parra, Alma; Carranza, Hernn; Carlos Gomez de la Torre, Juan; Powazniak, Yanina; Aldaco-Sarvide, Fernando; Vargas, Carlos; Trigo, Mariana; Magallanes-Maciel, Manuel; Otero, Jorge; Sanchez-Reyes, Roberto; Cuello, Mauricio",,,,JOURNAL OF THORACIC ONCOLOGY,MAY 2015,2015,10.0,5.0,,,,838.0,843.0,,10.1097/JTO.0000000000000481,,,155,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,14,17,17,20,17,18,15,13,2
Assessment of residual error for online cone-beam CT-guided treatment of prostate cancer patients,"Létourneau, D; Martinez, AA; Lockman, D; Yan, D; Vargas, C; Ivaldi, G; Wong, J",,,,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,JUL 15 2005,2005,62.0,4.0,,,,1239.0,1246.0,,10.1016/j.ijrobp.2005.03.035,46th Annual Meeting of the American-Society-for-Therapeutic-Radiology-and-Oncology,"OCT 03-07, 2004",149,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,23,24,11,17,11,9,4,4,5,2,8,8,4,2,2,1,2,2,0
"Socioeconomic position, lifestyle habits and biomarkers of epigenetic aging: a multi-cohort analysis","Fiorito, Giovanni; McCrory, Cathal; Robinson, Oliver; Carmeli, Cristian; Rosales, Carolina Ochoa; Zhang, Yan; Colicino, Elena; Dugue, Pierre-Antoine; Artaud, Fanny; Mckay, Gareth J.; Jeong, Ayoung; Mishra, Pashupati P.; Nost, Therese H.; Krogh, Vittorio; Panico, Salvatore; Sacerdote, Carlotta; Tumino, Rosario; Palli, Domenico; Matullo, Giuseppe; Guarrera, Simonetta; Gandini, Martina; Bochud, Murielle; Dermitzakis, Emmanouil; Muka, Taulant; Schwartz, Joel; Vokonas, Pantel S.; Just, Allan; Hodge, Allison M.; Giles, Graham G.; Southey, Melissa C.; Hurme, Mikko A.; Young, Ian; McKnight, Amy Jayne; Kunze, Sonja; Waldenberger, Melanie; Peters, Annette; Schwettmann, Lars; Lund, Eiliv; Baccarelli, Andrea; Milne, Roger L.; Kenny, Rose A.; Elbaz, Alexis; Brenner, Hermann; Kee, Frank; Voortman, Trudy; Probst-Hensch, Nicole; Lehtimaki, Terho; Elliot, Paul; Stringhini, Silvia; Vineis, Paolo; Polidoro, Silvia; Alberts, Jan; Alenius, Harri; Avendano, Mauricio; Baltar, Valeria; Bartley, Mel; Barros, Henrique; Bellone, Michele; Berger, Eloise; Blane, David; Bochud, Murielle; Candiani, Giulia; Carmeli, Cristian; Carra, Luca; Castagne, Raphaele; Chadeau-Hyam, Marc; Cima, Sergio; Clavel-Chapelon, Francoise; Costa, Giuseppe; Courtin, Emilie; Delpierre, Cyrille; D'Errico, Angelo; Manolis; Dermitzakis; Dugue, Pierre-Antoine; Elovainio, Marko; Elliott, Paul; Fagherazzi, Guy; Fiorito, Giovanni; Fraga, Silvia; Gandini, Martina; Gares, Valerie; Gerbouin-Rerolle, Pascale; Giles, Graham; Goldberg, Marcel; Greco, Dario; Guessous, Idris; Haba-Rubio, Jose; Heinzer, Raphael; Hodge, Allison; Joost, Stephane; Karimi, Maryam; Kelly-Irving, Michelle; Kahonen, Mika; Karisola, Piia; Khenissi, Leyla; Kivimaki, Mika; Krogh, Vittorio; Laine, Jessica; Lang, Thierry; Laurent, Audrey; Layte, Richard; Lepage, Benoit; Lorsch, Dori; MacGuire, Frances; Machell, Giles; Mackenbach, Johan; Marmot, Michael; de Mestral, Carlos; McCrory, Cathal; Miller, Cynthia; Milne, Roger; Muennig, Peter; Nusselder, Wilma; Panico, Salvatore; Petrovic, Dusan; Lourdes; Pilapil; Polidoro, Silvia; Preisig, Martin; Pulkki-Raback, Laura; Raitakari, Olli; Ribeiro, Ana Isabel; Ricceri, Fulvio; Recalcati, Paolo; Reinhard, Erica; Robinson, Oliver; Valverde, Jose Rubio; Saba, Severine; Sacerdote, Carlotta; Santegoets, Frank; Satolli, Roberto; Simmons, Terrence; Severi, Gianluca; Shipley, Martin J.; Stringhini, Silvia; Tabak, Adam; Terhi, Vesa; Tieulent, Joannie; Tumino, Rosario; Vaccarella, Salvatore; Vigna-Taglianti, Federica; Vineis, Paolo; Vollenweider, Peter; Vuilleumier, Nicolas; Zins, Marie",BIOS Consortium; Lifepath Consortium,,,AGING-US,APR 15 2019,2019,11.0,7.0,,,,2045.0,2070.0,,10.18632/aging.101900,,,135,19.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,25,30,23,27,2
"Fat replacement by oleogel rich in oleic acid and its impact on the technological, nutritional, oxidative, and sensory properties of Bologna-type sausages","da Silva, Suelem Lima; Amaral, Julia Tomazzetti; Ribeiro, Marcely; Sebastiao, Elen Endler; Vargas, Carlos; Franzen, Felipe de Lima; Schneider, Gabrielle; Manuel Lorenzo, Jose; Martins Fries, Leadir Lucy; Cichoski, Alexandre Jose; Bastianello Campagnol, Paulo Cezar",,,,MEAT SCIENCE,MAR 2019,2019,149.0,,,,,141.0,148.0,,10.1016/j.meatsci.2018.11.020,,,126,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,23,25,22,19,4
Dose-volume comparison of proton therapy and intensity-modulated radiotherapy for prostate cancer,"Vargas, Carlos; Fryer, Amber; Mahajan, Chaitali; Indelicato, Daniel; Horne, David; Chellini, Angela; Mckenzie, Craig; Lawlor, Paula; Henderson, Randal; Li, Zuofeng; Lin, Liyong; Olivier, Kenneth; Keole, Sameer",,,,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,MAR 1 2008,2008,70.0,3.0,,,,744.0,751.0,,10.1016/j.ijrobp.2007.07.2335,,,126,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,5,4,9,5,10,12,5,7,10,6,14,5,5,13,2
High-Dose-Rate Prostate Brachytherapy An Excellent Accelerated-Hypofractionated Treatment for Favorable Prostate Cancer,"Martinez, Alvaro A.; Demanes, Jeffrey; Vargas, Carlos; Schour, Lionel; Ghilezan, Michel; Gustafson, Gary S.",,,,AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS,OCT 2010,2010,33.0,5.0,,,,481.0,488.0,,10.1097/COC.0b013e3181b9cd2f,,,125,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,19,14,11,15,7,9,8,7,7,1,0,3,3
Ether a go-go potassium channels as human cervical cancer markers,"Farias, LMB; Ocaña, DB; Díaz, L; Larrea, F; Avila-Chávez, E; Cadena, A; Hinojosa, LM; Lara, G; Villanueva, LA; Vargas, C; Hernández-Gallegos, E; Camacho-Arroyo, I; Dueñas-González, A; Pérez-Cárdenas, E; Pardo, LA; Morales, A; Taja-Chayeb, L; Escamilla, J; Sánchez-Peña, C; Camacho, J",,,,CANCER RESEARCH,OCT 1 2004,2004,64.0,19.0,,,,6996.0,7001.0,,10.1158/0008-5472.CAN-04-1204,,,121,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,10,5,9,5,10,9,5,8,4,5,4,5,2,5,5,6,4,0
An open access thyroid ultrasound-image Database,"Pedraza, Lina; Vargas, Carlos; Narvaez, Fabian; Duran, Oscar; Munoz, Emma; Romero, Eduardo",,,"Romero, E; Lepore, N",10TH INTERNATIONAL SYMPOSIUM ON MEDICAL INFORMATION PROCESSING AND ANALYSIS,2015,2015,9287.0,,,,,,,92870W,10.1117/12.2073532,10th International Symposium on Medical Information Processing and Analysis,"OCT 14-16, 2014",118,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,6,18,24,45,12
