Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
DNA Repair Pathways Underlie a Common Genetic Mechanism Modulating Onset in Polyglutamine Diseases,"Bettencourt, Conceicao; Hensman-Moss, Davina; Flower, Michael; Wiethoff, Sarah; Brice, Alexis; Goizet, Cyril; Stevanin, Giovanni; Koutsis, Georgios; Karadima, Georgia; Panas, Marios; Yescas-Gomes, Petra; Esmeralda Garcia-Velazquez, Lizbeth; Elisa Alonso-Vilatela, Maria; Lima, Manuela; Raposo, Mafalda; Traynor, Bryan; Sweeney, Mary; Wood, Nicholas; Giunti, Paola; Durr, Alexandra; Holmans, Peter; Houlden, Henry; Tabrizi, Sarah J.; Jones, Lesley",SPATAX Network,,,ANNALS OF NEUROLOGY,JUN 2016,2016,79,6,,,,983,990,,10.1002/ana.24656,,,172,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,24,31,31,25,7,16,5
Genetics of Alzheimer's Disease,"Alonso Vilatela, Maria Elisa; Lopez-Lopez, Marisol; Yeseas-Gomez, Petra",,,,ARCHIVES OF MEDICAL RESEARCH,NOV 2012,2012,43,8,,,SI,622,631,,10.1016/j.arcmed.2012.10.017,,,75,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,8,8,4,8,7,9,4,4,2,1
HLA-A*02:01:01/-B*35:01:01/-C*04:01:01 haplotype associated with lamotrigine-induced maculopapular exanthema in Mexican Mestizo patients,"Fricke-Galindo, Ingrid; Martinez-Juarez, Iris E.; Monroy-Jaramillo, Nancy; Jung-Cook, Helgi; Falfan-Valencia, Ramces; Ortega-Vazquez, Alberto; Elisa Alonso-Vilatela, Maria; Lopez-Lopez, Marisol",,,,PHARMACOGENOMICS,2014,2014,15,15,,,,1881,1891,,10.2217/PGS.14.135,,,38,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,6,5,3,6,0,2,1
The L444P GBA mutation is associated with early-onset Parkinson's disease in Mexican Mestizos,"Gonzalez-del Rincon, M. de L.; Monroy Jaramillo, N.; Suarez Martinez, A. I.; Yescas Gomez, P.; Boll Woehrlen, M. C.; Lopez Lopez, M.; Alonso Vilatela, M. E.",,,,CLINICAL GENETICS,OCT 2013,2013,84,4,,,,386,387,,10.1111/cge.12084,,,19,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,2,1,1,2,1,1,0,0
High frequency of Parkin exon rearrangements in Mexican-mestizo patients with early-onset Parkinson's disease,"Guerrero Camacho, Jorge Luis; Monroy Jaramillo, Nancy; Yescas Gomez, Petra; Rodriguez Violante, Mayela; Boll Woehrlen, Catherine; Alonso Vilatela, Ma. Elisa; Lopez Lopez, Marisol",,,,MOVEMENT DISORDERS,JUL 2012,2012,27,8,,,,1047,1051,,10.1002/mds.25030,,,19,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,2,0,1,3,1,2,2,0,0
Synaptotagmin XI in Parkinson's disease: New evidence from an association study in Spain and Mexico,"Sesar, Angel; Cacheiro, Pilar; Lopez-Lopez, Marisol; Camina-Tato, Montserrat; Quintans, Beatriz; Monroy-Jaramillo, Nancy; Alonso-Vilatela, Maria-Elisa; Cebrian, Ernesto; Yescas-Gomez, Petra; Ares, Begona; Rivas, Maria-Teresa; Castro, Alfonso; Carracedo, Angel; Sobrido, Maria-Jesus",,,,JOURNAL OF THE NEUROLOGICAL SCIENCES,MAR 15 2016,2016,362,,,,,321,325,,10.1016/j.jns.2016.02.014,,,16,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,1,2,2,2
Genetic Mutations in Early-Onset Parkinson's Disease Mexican Patients: Molecular Testing Implications,"Monroy-Jaramillo, Nancy; Guerrero-Camacho, Jorge Luis; Rodriguez-Violante, Mayela; Boll-Woehrlen, Marie-Catherine; Yescas-Gomez, Petra; Elisa Alonso-Vilatela, Maria; Lopez-Lopez, Marisol",,,,AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS,APR 2014,2014,165,3,,,,235,244,,10.1002/ajmg.b.32228,,,16,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,1,6,1,0
THE HLA SYSTEM AND T-CELL SUBSETS IN BELLS-PALSY,"GORODEZKY, C; CARRANZA, JM; BUSTAMANTE, A; YESCAS, P; MARTINEZ, A; VILATELA, MEA",,,,ACTA OTO-LARYNGOLOGICA,1991,1991,111,6,,,,1070,1074,,10.3109/00016489109138452,,,14,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,1,0
Founder effect and ancestral origin of the spinocerebellar ataxia type 7 (SCA7) mutation in Mexican families,"Garcia-Velazquez, Lizbeth E.; Canizales-Quinteros, Samuel; Romero-Hidalgo, Sandra; Ochoa-Morales, Adriana; Martinez-Ruano, Leticia; Marquez-Luna, Carla; Acuna-Alonzo, Victor; Teresa Villarreal-Molina, M.; Elisa Alonso-Vilatela, M.; Yescas-Gomez, Petra",,,,NEUROGENETICS,MAR 2014,2014,15,1,,,,13,17,,10.1007/s10048-013-0387-4,,,12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,4
PHENOTYPIC VARIABILITY IN A MEXICAN MESTIZO FAMILY WITH RETINAL VASCULOPATHY WITH CEREBRAL LEUKODYSTROPHY AND TREX1 MUTATION P.V235GFS*6,"Monroy-Jaramillo, Nancy; Ceron, Aurelio; Leon, Elizabeth; Rivas, Veronica; Ochoa-Morales, Adriana; Georgina Arteaga-Alcaraz, Maria; Carlos Nocedal-Rustrians, Fausto; Gallegos, Cecilia; Elisa Alonso-Vilatela, Maria; Corona, Teresa; Flores, Jose",,,,REVISTA DE INVESTIGACION CLINICA-CLINICAL AND TRANSLATIONAL INVESTIGATION,MAR-APR 2018,2018,70,2,,,,68,75,,10.24875/RIC.18002492,,,9,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,1,0,0
