Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ACTIVATION OF D1 DOPAMINE-RECEPTORS STIMULATES THE RELEASE OF GABA IN THE BASAL GANGLIA OF THE RAT,"FLORAN, B; ACEVES, J; SIERRA, A; MARTINEZFONG, D",,,,NEUROSCIENCE LETTERS,AUG 14 1990,1990,116,1-2,,,,136.0,140.0,,10.1016/0304-3940(90)90399-T,,,130,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,8,4,11,6,7,6,4,3,2,8,1,3,6,4,5,3,7,2,1,2,4,1,2,2,4,3,0,2,1,0,0
Variations in circulating cytokine levels during 52 week course of treatment with SSRI for major depressive disorder,"Hernandez, Maria Eugenia; Mendieta, Danelia; Martinez-Fong, Daniel; Loria, Frida; Moreno, Julia; Estrada, Iris; Bojalil, Rafael; Pavon, Lenin",,,,EUROPEAN NEUROPSYCHOPHARMACOLOGY,DEC 2008,2008,18,12,,,,917.0,924.0,,10.1016/j.euroneuro.2008.08.001,,,119,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,9,9,7,6,9,10,6,11,11,3,7,5,2
Antioxidant gene therapy against neuronal cell death,"Navarro-Yepes, Juliana; Zavala-Flores, Laura; Anandhan, Annadurai; Wang, Fang; Skotak, Maciej; Chandra, Namas; Li, Ming; Pappa, Aglaia; Martinez-Fong, Daniel; Maria Del Razo, Luz; Quintanilla-Vega, Betzabet; Franco, Rodrigo",,,,PHARMACOLOGY & THERAPEUTICS,MAY 2014,2014,142,2,,,,206.0,230.0,,10.1016/j.pharmthera.2013.12.007,,,110,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,7,6,8,6,12,16,15,14,1
Expression of dopamine receptors in the subthalamic nucleus of the rat:: Characterization using reverse transcriptase polymerase chain reaction and autoradiography,"Flores, G; Liang, JJ; Sierra, A; Martínez-Fong, D; Quirion, R; Aceves, J; Srivastava, LK",,,,NEUROSCIENCE,1999,1999,91,2,,,,549.0,556.0,,10.1016/S0306-4522(98)00633-2,,,95,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,5,4,2,4,5,5,4,4,5,7,2,4,2,2,0,4,5,3,1,0,1,1,0
Evaluation of the effectiveness of Rosmarinus officinalis (Lamiaceae) in the alleviation of carbon tetrachloride-induced acute hepatotoxicity in the rat,"Sotelo-Félix, JI; Martinez-Fong, D; Muriel, P; Santillán, RL; Castillo, D; Yahuaca, P",,,,JOURNAL OF ETHNOPHARMACOLOGY,JUL 2002,2002,81,2,,,,145.0,154.0,PII S0378-8741(02)00090-9,10.1016/S0378-8741(02)00090-9,,,89,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,4,3,3,5,7,6,3,7,7,9,4,5,2,2,7,2,2,3,0
NMDA RECEPTOR MEDIATES DOPAMINE RELEASE IN THE STRIATUM OF UNANESTHETIZED RATS AS MEASURED BY BRAIN MICRODIALYSIS,"MARTINEZFONG, D; ROSALES, MG; GONGORAALFARO, JL; HERNANDEZ, S; ACEVES, J",,,,BRAIN RESEARCH,NOV 13 1992,1992,595,2,,,,309.0,315.0,,10.1016/0006-8993(92)91065-M,,,78,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,5,7,7,5,3,4,2,1,0,1,2,2,0,1,1,1,1,0,0,1,0,1,0,1,3,0,0,1,1,1
Activation of GSK-3β and Caspase-3 Occurs in Nigral Dopamine Neurons during the Development of Apoptosis Activated by a Striatal Injection of 6-Hydroxydopamine,"Hernandez-Baltazar, Daniel; Mendoza-Garrido, Maria E.; Martinez-Fong, Daniel",,,,PLOS ONE,AUG 5 2013,2013,8,8,,,,,,e70951,10.1371/journal.pone.0070951,,,75,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,9,13,10,10,6,8,4,2,1
"The Transfection of BDNF to Dopamine Neurons Potentiates the Effect of Dopamine D3 Receptor Agonist Recovering the Striatal Innervation, Dendritic Spines and Motor Behavior in an Aged Rat Model of Parkinson's Disease","Razgado-Hernandez, Luis F.; Espadas-Alvarez, Armando J.; Reyna-Velazquez, Patricia; Sierra-Sanchez, Arturo; Anaya-Martinez, Veronica; Jimenez-Estrada, Ismael; Bannon, Michael J.; Martinez-Fong, Daniel; Aceves-Ruiz, Jorge",,,,PLOS ONE,FEB 18 2015,2015,10,2,,,,,,e0117391,10.1371/journal.pone.0117391,,,69,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,7,4,11,7,11,5,6,0
Reciprocal interaction between glutamate and dopamine in the pars reticulata of the rat substantia nigra: A microdialysis study,"Rosales, MG; MartinezFong, D; Morales, R; Nunez, A; Flores, G; GongoraAlfaro, JL; Floran, B; Aceves, J",,,,NEUROSCIENCE,OCT 1997,1997,80,3,,,,803.0,810.0,,10.1016/S0306-4522(97)00160-7,,,68,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,1,5,4,3,6,6,6,1,2,5,1,1,0,1,0,1,0,1,2,1,1,0,0,0,1
Neurotensin polyplex as an efficient carrier for delivering the human GDNF gene into nigral dopamine neurons of hemiparkinsonian rats,"Gonzalez-Barrios, Juan A.; Lindahl, Maria; Bannon, Michael J.; Anaya-Martinez, Veronica; Flores, Gonzalo; Navarro-Quiroga, Ivan; Trudeau, Louis E.; Aceves, Jorge; Martinez-Arguelles, Daniel B.; Garcia-Villegas, Refugio; Jimenez, Ismael; Segovia, Jose; Martinez-Fong, Daniel",,,,MOLECULAR THERAPY,DEC 2006,2006,14,6,,,,857.0,865.0,,10.1016/j.ymthe.2006.09.001,,,67,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,6,6,5,5,4,6,1,4,4,4,2,2,5,0
