Toledo-Antonio, Jose A. (Author)
Timespan: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Comprehending the Thermal Decomposition and Reconstruction Process of Sol-Gel MgAl Layered Double Hydroxides","Valente, Jaime S.; Lima, Enrique; Toledo-Antonio, Jose A.; Cortes-Jacome, Maria A.; Lartundo-Rojas, Luis; Montiel, Ramon; Prince, Julia","","","","JOURNAL OF PHYSICAL CHEMISTRY C","FEB 11 2010","2010","114","5","","","","2089","2099","","10.1021/jp910538r","","","89","5.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","4","6","7","8","4","3","2","5","5","7","8","8","12","2"
"In situ thermo-Raman study of titanium oxide nanotubes","Cortes-Jacome, M. A.; Ferrat-Torres, G.; Ortiz, L. F. Flores; Angeles-Chavez, C.; Lopez-Salinas, E.; Escobar, J.; Mosqueira, M. L.; Toledo-Antonio, J. A.","","","","CATALYSIS TODAY","AUG 15 2007","2007","126","1-2","","","","248","255","","10.1016/j.cattod.2007.02.012","2nd International Congress on Operando Spectroscopy","APR 23-27, 2006","85","4.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","9","12","4","4","6","6","5","2","4","3","5","11","3","1","3","3","0"
"Of chelating ligands on Ni-Mo impregnation over wide-pore ZrO2-TiO2","Escobar, J.; Barrera, M. C.; de los Reyes, J. A.; Toledo, J. A.; Santes, V.; Colin, J. A.","","","","JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL","MAY 15 2008","2008","287","1-2","","","","33","40","","10.1016/j.molcata.2008.02.022","","","81","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","7","5","7","7","5","2","6","6","5","5","3","3","1","3","3"
"Isopentane dehydrogenation on Pt-Sn catalysts supported on AL-Mg-O mixed oxides:: effect of Al/Mg atomic ratio","Armendáriz, H; Guzmán, A; Toledo, JA; Llanos, ME; Vázquez, A; Aguilar-Ríos, G","","","","APPLIED CATALYSIS A-GENERAL","MAR 16 2001","2001","211","1","","","","69","80","","10.1016/S0926-860X(00)00836-X","","","80","3.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","2","4","1","6","5","3","3","5","4","10","4","2","3","3","5","3","5","4","3","1"
"Effect of AI<SUP>3+</SUP> introduction into hydrothermally prepared ZnFe2O4","Toledo, JA; Valenzuela, MA; Bosch, P; Armendáriz, H; Montoya, A; Nava, N; Vázquez, A","","","","APPLIED CATALYSIS A-GENERAL","MAY 15 2000","2000","198","1-2","","","","235","245","","10.1016/S0926-860X(99)00514-1","","","78","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","3","8","7","3","2","7","5","2","9","3","5","2","4","4","1","2","1","2","0","0"
"Thermal stability and structural deformation of rutile SnO2 nanoparticles","Toledo-Antonio, JA; Gutiérrez-Baez, R; Sebastian, PJ; Vázquez, A","","","","JOURNAL OF SOLID STATE CHEMISTRY","SEP 2003","2003","174","2","","","","241","248","","10.1016/S0022-4596(03)00181-6","","","77","3.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","3","0","2","2","5","3","2","6","6","1","4","3","3","6","5","5","4","2","6","2"
"WOx/TiO2 catalysts via titania nanotubes for the oxidation of dibenzothiophene","Cortes-Jacome, M. A.; Chavez, C. Angeles; Ramirez-Verduzco, L. F.; Lopez-Salinas, E.; Toledo-Antonio, J. A.","","","","CHEMISTRY OF MATERIALS","DEC 25 2007","2007","19","26","","","","6605","6614","","10.1021/cm702010k","","","62","3.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9","5","4","4","5","4","5","3","3","2","2","3","1","1","1","1"
"Synthesis and catalytic properties of nanostructured aluminas obtained by sol-gel method","Sanchez-Valente, J; Bokhimi, X; Toledo, JA","","","","APPLIED CATALYSIS A-GENERAL","JUN 25 2004","2004","264","2","","","","175","181","","10.1016/j.apcata.2003.12.041","","","62","2.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","4","5","7","5","4","4","1","1","1","5","4","5","3","1","2","0","1","0"
"Low-temperature FTIR study of CO adsorption on titania nanotubes","Toledo-Antonio, Jose A.; Capula, Selene; Cortes-Jacome, M. Antonia; Angeles-Chavez, Carlos; Lopez-Salinas, Esteban; Ferrat, Gerardo; Navarrete, Juan; Escobar, Jose","","","","JOURNAL OF PHYSICAL CHEMISTRY C","JUL 26 2007","2007","111","29","","","","10799","10805","","10.1021/jp0717443","","","60","3.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","6","10","4","3","4","5","5","5","2","2","3","3","2","1","0","0","1"
"Effect of ethyleneglycol addition on the properties of P-doped NiMo/Al2O3 HDS catalysts: Part I. Materials preparation and characterization","Escobar, Jose; Barrera, Maria C.; Toledo, Jose A.; Cortes-Jacome, Maria A.; Angeles-Chavez, Carlos; Nunez, Sara; Santes, Victor; Gomez, Elizabeth; Diaz, Leonardo; Romero, Eduardo; Pacheco, Jose G.","","","","APPLIED CATALYSIS B-ENVIRONMENTAL","MAY 20 2009","2009","88","3-4","","","","564","575","","10.1016/j.apcatb.2008.10.005","","","57","3.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","4","3","6","2","2","9","4","8","3","3","6","2","1","0"
"Structural modifications of SnO2 due to the incorporation of Fe into the lattice","Mathew, Xavier; Enriquez, J. P.; Mejia-Garcia, C.; Contreras-Puente, G.; Cortes-Jacome, M. A.; Antonio, J. A. Toledo; Hays, J.; Punnoose, A.","","","","JOURNAL OF APPLIED PHYSICS","OCT 1 2006","2006","100","7","","","","","","073907","10.1063/1.2357635","","","56","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","5","6","4","3","4","3","3","1","3","3","1","2","3","2","4","0"
"Highly active CoMoS phase on titania nanotubes as new hydrodesulfurization catalysts","Toledo-Antonio, J. A.; Cortes-Jacome, M. A.; Angeles-Chavez, C.; Escobar, J.","","","","APPLIED CATALYSIS B-ENVIRONMENTAL","JUL 25 2009","2009","90","1-2","","","","213","223","","10.1016/j.apcatb.2009.03.024","","","55","3.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","3","2","4","6","3","8","5","5","2","5","3","1","1"
"CdTe/CdS solar cells on flexible molybdenum substrates","Enríquez, JP; Mathew, X; Hernández, GP; Pal, U; Magaña, C; Acosta, DR; Guardian, R; Toledo, JA; Puente, GC; Carvayar, JAC","","","","SOLAR ENERGY MATERIALS AND SOLAR CELLS","MAY 1 2004","2004","82","1-2","","","","307","314","","10.1016/j.solmat.2004.02.017","","","53","2.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","10","2","0","0","2","4","5","2","5","4","4","5","4","1","0","2","0","1","0","0"
"Highly active P-doped sulfided NiMo/alumina HDS catalysts from Mo-blue by using saccharose as reducing agents precursor","Escobar, Jose; Barrera, Maria C.; Gutierrez, Ana W.; Cortes-Jacome, Maria A.; Angeles-Chavez, Carlos; Toledo, Jose A.; Solis-Casados, Dora A.","","","","APPLIED CATALYSIS B-ENVIRONMENTAL","DEC 5 2018","2018","237","","","","","708","720","","10.1016/j.apcatb.2018.06.034","","","49","6.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","7","13","9","7","2"
"Pt, PtCo and PtNi electrocatalysts prepared by mechanical alloying for the oxygen reduction reaction in 0.5 M H2SO4","Garcia-Contreras, M. A.; Fernandez-Valverde, S. M.; Vargas-Garcia, J. R.; Cortes-Jacome, M. A.; Toledo-Antonio, J. A.; Angeles-Chauez, C.","","","","INTERNATIONAL JOURNAL OF HYDROGEN ENERGY","NOV 2008","2008","33","22","","","","6672","6680","","10.1016/j.ijhydene.2008.07.025","","","49","2.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7","6","2","4","2","5","5","4","1","0","3","1","0","1","1"
"Physical properties of pulse electrodeposited lead sulfide thin films","Mathews, N. R.; Angeles-Chavez, C.; Cortes-Jacome, M. A.; Toledo Antonio, J. A.","","","","ELECTROCHIMICA ACTA","JUN 1 2013","2013","99","","","","","76","84","","10.1016/j.electacta.2013.03.044","","","47","3.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","3","11","1","5","3","3","1","4","5","0"
"Highly dispersed uniformly sized Pt nanoparticles on mesoporous Al-SBA-15 by solid state impregnation","Medina-Mendoza, Ana K.; Cortes-Jacome, Maria A.; Toledo-Antonio, Jose A.; Angeles-Chavez, Carlos; Lopez-Salinas, Esteban; Cuauhtemoc-Lopez, Ignacio; Barrera, Maria C.; Escobar, Jose; Navarrete, Juan; Hernandez, Isaias","","","","APPLIED CATALYSIS B-ENVIRONMENTAL","JUL 21 2011","2011","106","1-2","","","","14","25","","10.1016/j.apcatb.2011.04.031","","","46","3.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","5","4","4","2","4","3","2","3","2","6","0"
"Effects of the SO4 groups on the textural properties and local order deformation of SnO2 rutile structure","Gutiérrez-Báez, R; Toledo-Antonio, JA; Cortes-Jácome, MA; Sebastian, PJ; Vázquez, A","","","","LANGMUIR","MAY 11 2004","2004","20","10","","","","4265","4271","","10.1021/la036364x","","","46","2.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","3","6","2","2","3","1","2","2","4","2","6","0","2","3","0","1","2"
"Generation of WO3-ZrO2 catalysts from solid solutions of tungsten in zirconia","Cortes-Jacome, Maria A.; Angeles-Chavez, Carlos; Bokhimi, Xim; Toledo-Antonio, J. A.","","","","JOURNAL OF SOLID STATE CHEMISTRY","AUG 2006","2006","179","8","","","","2663","2673","","10.1016/j.jssc.2006.03.050","","","44","2.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","4","1","5","1","4","1","2","3","2","2","3","3","2","2","3","0"
