Luis VillaseÃ±or-Pineda (Autor)
PerÃ­odo de tiempo: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"The segmented and annotated IAPR TC-12 benchmark","Jair Escalante, Hugo; Hernandez, Carlos A.; Gonzalez, Jesus A.; Lopez-Lopez, A.; Montes, Manuel; Morales, Eduardo F.; Sucar, L. Enrique; Villasenor, Luis; Grubinger, Michael","","","","COMPUTER VISION AND IMAGE UNDERSTANDING","APR 2010","2010","114","4","","","","419","428","","10.1016/j.cviu.2009.03.008","","","251","15.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","4","6","8","6","8","12","9","18","15","31","28","48","43","8"
"Transfer learning in imagined speech EEG-based BCIs","Garcia-Salinas, Jesus S.; Villasenor-Pineda, Luis; Reyes-Garcia, Carlos A.; Torres-Garcia, Alejandro A.","","","","BIOMEDICAL SIGNAL PROCESSING AND CONTROL","APR 2019","2019","50","","","","","151","157","","10.1016/j.bspc.2019.01.006","","","56","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","16","11","9","8","4"
"Implementing a fuzzy inference system in a multi-objective EEG channel selection model for imagined speech classification","Torres-Garcia, Alejandro A.; Reyes-Garcia, Carlos A.; Villasenor-Pineda, Luis; Garcia-Aguilar, Gregorio","","","","EXPERT SYSTEMS WITH APPLICATIONS","OCT 15 2016","2016","59","","","","","1","12","","10.1016/j.eswa.2016.04.011","","","53","5.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","8","1","11","10","6","3","1"
"Dynamic Reward Shaping: Training a Robot by Voice","Tenorio-Gonzalez, Ana C.; Morales, Eduardo F.; Villasenor-Pineda, Luis","","","KuriMorales, A; Simari, GR","ADVANCES IN ARTIFICIAL INTELLIGENCE - IBERAMIA 2010","2010","2010","6433","","","","","483","492","","","12th Ibero-American Conference on AI","NOV 01-05, 2010","47","2.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","5","2","3","3","4","7","8","3","3","4","0"
"Sonification and textification: Proposing methods for classifying unspoken words from EEG signals","Gonzalez-Castaneda, Erick F.; Torres-Garcia, Alejandro A.; Reyes-Garcia, Carlos A.; Villasenor-Pineda, Luis","","","","BIOMEDICAL SIGNAL PROCESSING AND CONTROL","AUG 2017","2017","37","","","","SI","82","91","","10.1016/j.bspc.2016.10.012","","","46","5.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","3","7","7","11","5","2"
"Authorship attribution using word sequences","Coyotl-Morales, Rosa Maria; Villasenor-Pineda, Luis; Montes-y-Gomez, Manuel; Rosso, Paolo","","","MartinezTrinidad, JF; Ochoa, JAC; Kittler, J","PROGRESS IN PATTERN RECOGNITION, IMAGE ANALYSIS AND APPLICATIONS, PROCEEDINGS","2006","2006","4225","","","","","844","853","","","11th Iberoamerican Conference on Pattern Recognition","NOV 14-17, 2006","46","2.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","2","3","1","2","4","2","3","5","5","3","0","4","5","1","2","0"
"Discriminative subprofile-specific representations for author profiling in social media","Pastor Lopez-Monroy, A.; Montes-y-Gomez, Manuel; Jair Escalante, Hugo; Villasenor-Pineda, Luis; Stamatatos, Efstathios","","","","KNOWLEDGE-BASED SYSTEMS","NOV 2015","2015","89","","","","","134","147","","10.1016/j.knosys.2015.06.024","","","33","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","5","6","8","1","1","2","1","0"
"Early detection of deception and aggressiveness using profile-based representations","Jair Escalante, Hugo; Villatoro-Tello, Esau; Garza, Sara E.; Lopez-Monroy, A. Pastor; Montes-y-Gómez, Manuel; Villasenor-Pineda, Luis","","","","EXPERT SYSTEMS WITH APPLICATIONS","DEC 15 2017","2017","89","","","","","99","111","","10.1016/j.eswa.2017.07.040","","","26","2.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","5","7","3","0","1","1"
"Determining and characterizing the reused text for plagiarism detection","Sanchez-Vega, Fernando; Villatoro-Tello, Esau; Montes-y-Gomez, Manuel; Villasenor-Pineda, Luis; Rosso, Paolo","","","","EXPERT SYSTEMS WITH APPLICATIONS","APR 2013","2013","40","5","","","","1804","1813","","10.1016/j.eswa.2012.09.021","","","25","1.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4","4","2","3","3","3","2","0","0"
"Acoustic feature selection and classification of emotions in speech using a 3D continuous emotion model","Perez-Espinosa, Humberto; Reyes-Garcia, Carlos A.; Villasenor-Pineda, Luis","","","","BIOMEDICAL SIGNAL PROCESSING AND CONTROL","JAN 2012","2012","7","1","","","SI","79","87","","10.1016/j.bspc.2011.02.008","","","25","1.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","4","1","1","2","1","2","3","3","0","0","1"
