Morales-Montor, Jorge (Autor)
PerÃ­odo de tiempo: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"The Role of Cytokines in Breast Cancer Development and Progression","Esquivel-Velazquez, Marcela; Ostoa-Saloma, Pedro; Isabel Palacios-Arreola, Margarita; Nava-Castro, Karen E.; Ivonne Castro, Julieta; Morales-Montor, Jorge","","","","JOURNAL OF INTERFERON AND CYTOKINE RESEARCH","JAN 1 2015","2015","35","1","","","","1","16","","10.1089/jir.2014.0026","","","350","31.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","30","30","50","57","50","43","47","31","3"
"The Bidirectional Relationship between Sleep and Immunity against Infections","Ibarra-Coronado, Elizabeth G.; Ma Pantaleon-Martinez, Ana; Velazquez-Moctezuma, Javier; Prospero-Garcia, Oscar; Mendez-Diaz, Monica; Perez-Tapia, Mayra; Pavon, Lenin; Morales-Montor, Jorge","","","","JOURNAL OF IMMUNOLOGY RESEARCH","2015","2015","2015","","","","","","","678164","10.1155/2015/678164","","","128","11.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","2","6","22","20","33","16","19","2"
"Human monocytes and macrophages undergo M1-type inflammatory polarization in response to high levels of glucose","Torres-Castro, Israel; Arroyo-Camarena, Ursula D.; Martinez-Reyes, Camilo P.; Gomez-Arauz, Angelica Y.; Duenas-Andrade, Yareth; Hernandez-Ruiz, Joselin; Bejar, Yadira L.; Zaga-Clavellina, Veronica; Morales-Montor, Jorge; Terrazas, Luis I.; Kzhyshkowska, Julia; Escobedo, Galileo","","","","IMMUNOLOGY LETTERS","AUG 2016","2016","176","","","","","81","89","","10.1016/j.imlet.2016.06.001","","","123","12.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","11","6","21","18","17","14","20","3"
"Parasite regulation by host hormones: an old mechanism of host exploitation?","Escobedo, G; Roberts, CW; Carrero, JC; Morales-Montor, J","","","","TRENDS IN PARASITOLOGY","DEC 2005","2005","21","12","","","","588","593","","10.1016/j.pt.2005.09.013","","","113","5.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","8","9","12","11","8","7","6","7","3","7","4","7","2","5","2","3","5","1"
"Host gender in parasitic infections of mammals:: An evaluation of the female host supremacy paradigm","Morales-Montor, J; Chavarria, A; De León, MA; Del Castillo, LI; Escobedo, EG; Sánchez, EN; Vargas, JA; Hernández-Flores, M; Romo-González, T; Larralde, C","","","","JOURNAL OF PARASITOLOGY","JUN 2004","2004","90","3","","","","531","546","","10.1645/GE-113R3","","","109","4.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","7","4","11","6","6","6","1","3","9","5","3","5","4","3","5","7","4","1","9","1"
"Immune Tumor Microenvironment in Breast Cancer and the Participation of Estrogens and Its Receptors Into Cancer Physiopathology","Segovia-Mendoza, Mariana; Morales-Montor, Jorge","","","","FRONTIERS IN IMMUNOLOGY","MAR 1 2019","2019","10","","","","","","","348","10.3389/fimmu.2019.00348","","","96","13.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","25","19","17","17","3"
"The Effect of Siblings on Early Development: A Potential Contributor to Personality Differences in Mammals","Hudson, Robyn; Bautista, Amando; Reyes-Meza, Veronica; Morales Montor, Jorge; Roedel, Heiko G.","","","","DEVELOPMENTAL PSYCHOBIOLOGY","SEP 2011","2011","53","6","","","SI","564","574","","10.1002/dev.20535","","","75","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","7","6","9","5","9","4","2","3","5","7","5","2","1"
"Immune sexual dimorphism: Effect of gonadal steroids on the expression of cytokines, sex steroid receptors, and lymphocyte proliferation","De Leon-Nava, Marco A.; Nava, Karen; Soldevila, Gloria; Lopez-Griego, Lorena; Chavez-Rios, Jesus R.; Vargas-Villavicencio, Jose A.; Morales-Montor, Jorge","","","","JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY","JAN 2009","2009","113","1-2","","","","57","64","","10.1016/j.jsbmb.2008.11.003","","","68","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","5","7","6","4","5","5","2","7","4","5","2","2","2","2","2"
"Molecular mechanisms involved in the differential effects of sex steroids on the reproduction and infectivity of Taenia crassiceps","Escobedo, G; Larralde, C; Chavarria, A; Cerbón, MA; Morales-Montor, J","","","","JOURNAL OF PARASITOLOGY","DEC 2004","2004","90","6","","","","1235","1244","","10.1645/GE-297R","","","62","2.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","4","3","4","3","4","4","2","3","2","3","7","2","3","2","2","6","3","2","0"
"The Role of Chemokines in Breast Cancer Pathology and Its Possible Use as Therapeutic Targets","Isabel Palacios-Arreola, M.; Nava-Castro, Karen E.; Castro, Julieta I.; Garcia-Zepeda, Eduardo; Carrero, Julio C.; Morales-Montor, Jorge","","","","JOURNAL OF IMMUNOLOGY RESEARCH","2014","2014","2014","","","","","","","849720","10.1155/2014/849720","","","58","4.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","5","6","8","12","8","4","2","6","1"
