Rodriguez-Figueroa, Jose C. (Autor)
PerÃ­odo de tiempo: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Novel angiotensin I-converting enzyme inhibitory peptides produced in fermented milk by specific wild Lactococcus lactis strains","Rodriguez-Figueroa, J. C.; Gonzalez-Cordova, A. F.; Torres-Llanez, M. J.; Garcia, H. S.; Vallejo-Cordoba, B.","","","","JOURNAL OF DAIRY SCIENCE","OCT 2012","2012","95","10","","","","5536","5543","","10.3168/jds.2011-5186","","","63","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","5","2","7","10","11","7","4","5","7","2","0"
"Antihypertensive and hypolipidemic effect of milk fermented by specific Lactococcus lactis strains","Rodriguez-Figueroa, J. C.; Gonzalez-Cordova, A. F.; Astiazaran-Garcia, H.; Hernandez-Mendoza, A.; Vallejo-Cordoba, B.","","","","JOURNAL OF DAIRY SCIENCE","JUL 2013","2013","96","7","","","","4094","4099","","10.3168/jds.2012-6014","","","44","3.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","5","6","6","2","9","2","3","4","1"
"Angiotensin-converting enzyme inhibitory activity of milk fermented by wild and industrial Lactococcus lactis strains","Rodriguez-Figueroa, J. C.; Reyes-Diaz, R.; Gonzalez-Cordova, A. F.; Troncoso-Rojas, R.; Vargas-Arispuro, I.; Vallejo-Cordoba, B.","","","","JOURNAL OF DAIRY SCIENCE","NOV 2010","2010","93","11","","","","5032","5038","","10.3168/jds.2010-3103","","","36","2.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","5","3","2","7","4","3","2","0","2","2","1"
"Hypotensive and heart rate-lowering effects in rats receiving milk fermented by specific Lactococcus lactis strains","Rodriguez-Figueroa, J. C.; Gonzalez-Cordova, A. F.; Astiazaran-Garcia, H.; Vallejo-Cordoba, B.","","","","BRITISH JOURNAL OF NUTRITION","MAR 14 2013","2013","109","5","","","","827","833","","10.1017/S0007114512002115","","","33","2.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","3","5","4","3","5","3","4","2","0"
"High-intensity ultrasound as pre-treatment in the development of fermented whey and oat beverages: effect on the fermentation, antioxidant activity and consumer acceptance","Herrera-Ponce, Ana Luisa; Salmeron-Ochoa, Ivan; Rodriguez-Figueroa, Jose Carlos; Santellano-Estrada, Eduardo; Garcia-Galicia, Ivan Adrian; Alarcon-Rojo, Alma Delia","","","","JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE","FEB 2022","2022","59","2","","","","796","804","","10.1007/s13197-021-05074-9","","","21","4.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","4","2"
"Phenotypic and genotypic characteristics of Lactococcus lactis strains isolated from different ecosystems","Gutierrez-Mendez, Nestor; Rodriguez-Figueroa, Jose C.; Gonzalez-Cordova, Aaron F.; Nevarez-Moorillon, Guadalupe V.; Rivera-Chavira, Blanca; Vallejo-Cordoba, Belinda","","","","CANADIAN JOURNAL OF MICROBIOLOGY","MAY 2010","2010","56","5","","","","432","439","","10.1139/W10-026","","","17","1.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","3","2","3","1","0","1","1","1","1","0","1","0"
"Legume Proteins as a Promising Source of Anti-Inflammatory Peptides","Reyes-Diaz, Aline; Lizette Del-Toro-Sanchez, Carmen; Carlos Rodriguez-Figueroa, Jose; Valdez-Hurtado, Santiago; Javier Wong-Corral, Francisco; Borboa-Flores, Jesus; Fernanda Gonzalez-Osuna, Maria; Maribel Perez-Perez, Liliana; Ivan Gonzalez-Vega, Ricardo","","","","CURRENT PROTEIN & PEPTIDE SCIENCE","2019","2019","20","12","","","","1204","1217","","10.2174/1389203720666190430110647","","","16","2.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","3","4","2","0"
"Evaluation of a combined emulsion process to encapsulate methylene blue into PLGA nanoparticles","Alejandra Gutierrez-Valenzuela, Cindy; Esquivel, Reynaldo; Guerrero-German, Patricia; Zavala-Rivera, Paul; Carlos Rodriguez-Figueroa, Jose; Guzman-Z, Roberto; Lucero-Acuna, Armando","","","","RSC ADVANCES","2018","2018","8","1","","","","414","422","","10.1039/c7ra12296a","","","15","1.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","3","2","4","0"
"Short communication: Potential of Fresco-style cheese whey as a source of protein fractions with antioxidant and angiotensin-I-converting enzyme inhibitory activities","Tarango-Hernandez, S.; Alarcon-Rojo, A. D.; Robles-Sanchez, M.; Gutierrez-Mendez, N.; Rodriguez-Figueroa, J. C.","","","","JOURNAL OF DAIRY SCIENCE","NOV 2015","2015","98","11","","","","7635","7639","","10.3168/jds.2015-9388","","","15","1.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","3","0","2","4","1","0"
"Inhibitory effect of saccharides and phenolic compounds from maize silks on intestinal α-glucosidases","Alvarado-Diaz, Carla S.; Gutierrez-Mendez, Nestor; Mendoza-Lopez, Maria L.; Rodriguez-Rodriguez, Maylem Z.; Quintero-Ramos, Armando; Landeros-Martinez, Linda L.; Rodriguez-Valdez, Luz M.; Rodriguez-Figueroa, Jose C.; Perez-Vega, Samuel; Salmeron-Ochoa, Ivan; Leal-Ramos, Martha Y.","","","","JOURNAL OF FOOD BIOCHEMISTRY","JUL 2019","2019","43","7","","","","","","e12896","10.1111/jfbc.12896","","","12","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","2","2","2","0"
